@id|@lon|@lat|shop|name|addr:city|addr:postcode|addr:street|addr:housenumber|website|contact:email|phone
4607529317|15.4389374|47.1209440|yes|Erika - Bastelladen|Graz|8045|Radegunder Straße|180|||
4614918910|15.4598238|47.0890823|gift|Glücksbringer|||||||
4637859864|15.4622578|47.0410972|bakery|Martin Auer|Graz|8041|Ostbahnstraße|3|||
4637859865|15.4508169|47.0802556|bakery||Graz|8010|Heinrichstraße|56|||
4643797141|15.4724707|47.0568255|funeral_directors|Bestattung Wolf|Graz|8042|Sankt-Peter-Hauptstraße|61|||
4646142189|15.4383509|47.0675651|chemist|Friseurbedarf|Graz|8010|Kaiserfeldgasse|22|||
4646142191|15.4382075|47.0675192|deli|Feinkost M. u. H. Langer|Graz|8010|Kaiserfeldgasse|22|||+43 316 830464
4648786859|15.4473004|47.0656872|tattoo|Stichtag|||||||
4648786860|15.4484671|47.0644799|hairdresser|Barbershop Holy Tiger|||||||
4648786861|15.4482110|47.0650359|books||||||||
4663406792|15.4274607|47.0666535|copyshop|Der KOPIER Laden - Roswitha Wilfling KEG|Graz|8020|Rösselmühlgasse|28||kopierladen@utanet.at|
4664883331|15.4224484|47.1032825|butcher|Fleischerei Kollar-Göbl|Graz|8045|Andritzer Reichsstraße|40|http://www.kollar-goebl.at/standort-graz-andritz/||+43 664 1550519
4671670147|15.4550412|47.0642466|wine|Gallier|Graz|8010|Petersgasse|28a|||
4678786658|15.3944305|47.0473117|supermarket|Billa|Graz|8052|Grottenhofstraße|94a|https://www.billa.at/||
4679922716|15.4504543|47.0687232|copyshop|Printservice der TU Graz|Graz|8010|Rechbauerstraße|12||DKZ@tugraz.at|
4680962165|15.4214547|47.0815618|laundry|Norge Putzerei / Wäscherei|Graz|8020|Wiener Straße|80|||+43 316 682340
4680962166|15.4215817|47.0816236|hairdresser|Männerfriseur|||||||
4682199706|15.4415859|47.0661038|hairdresser|Biosthetik Friseur Eva|Graz|8010|Schönaugasse|7|http://friseur-eva.at/friseur-graz/||+43 316 823118
4682435750|15.3856616|47.0467829|farm|Bio Hofladen|Graz|8052|Krottendorfer Straße|108|http://www.fachschulen.steiermark.at/cms/beitrag/12109777/107836091||+43 316 281561
4685027626|15.4407772|47.0689500|supermarket|Flying Tiger Copenhagen|Graz|8010|Fischer-von-Erlach-Gasse|1|http://at.flyingtiger.com/de-at/countries/austria/stores/at105||
4692972718|15.4360568|47.0704930|boutique|Kitsch & Kunst|Graz|8010|Neutorgasse|9|http://www.kitschundkunst.at||
4693752897|15.4170187|47.0725634|bakery|Brezelkönig|||||||
4703384482|15.4422623|47.0683912|florist|Lederleitner Take Away|Graz|8010|Am Eisernen Tor|3|||+43 316 811229
4703384483|15.4421772|47.0684612|bag|Breineder Gibiser|Graz|8010|Am Eisernen Tor|3|http://www.breinedergibiser.at/||+43 316 830124
4703407867|15.4404029|47.0644789||UPC Shop|Graz|8010|Grazbachgasse|65|https://www.upc.at/||+43 316 931230900
4720648083|15.4483531|47.0724528|estate_agent|Immobilien Dipl.-Ing. Mag. Ingo Lasserus|Graz|8010|Brandhofgasse|24|||
4722681524|15.4288153|47.0891495|supermarket|Billa|Graz|8010|Theodor-Körner-Straße|122|||
4728555626|15.4639924|47.0786363|tobacco||||||||
4729469416|15.4475100|47.0686638|deli|Il Nascondiglio|Graz|8010|Kaiser-Josef-Platz||https://ilnascondiglio.at/||+43 676 836 478 00
4730345878|15.4411985|47.0710022|hairdresser|Haarmanufaktur Christoph Skoff|Graz|8010|Glockenspielplatz|6|https://www.haar-manufaktur.at/||
4730469121|15.4275823|47.0709874|hairdresser|Barbershop Duke John's|Graz|8020|Annenstraße|25|||
4742996593|15.4039266|47.0294477|electronics|Schrack Technik|Graz|8054|Kärntner Straße|341|http://www.schrack.at/kontakt/|graz@schrack.com|
4754033722|15.4319239|47.0616917|sports||||||||
4756084537|15.4667503|47.0817066|bakery|Auer|||||||
4759663292|15.4911122|47.0779148|convenience|SPAR express|Graz|8047|Ragnitzstraße|127|||+43 316 301922
4763869950|15.4271567|47.0546633|speciality|Schilder & Stempelhaus|Graz|8020|Vinzenz-Muchitsch-Straße|2|http://www.schilderhaus.at|office@schilderhaus.at|
4808089028|15.4241394|47.0647817|car_parts|Auto Profi Kracher|Graz||Idlhofgasse|111|||
4808095131|15.4235142|47.0663591|car_parts|Auto Akriv|||Idlhofgasse||||
4811278786|15.4274259|47.0605401|clothes|Fussl|Graz|8020|Lazarettgürtel|55|||
4811278788|15.4284366|47.0430471|yes|mild stein|Graz|8055|Triesterstraße|200||mildstein-graz@speed.at|
4851605841|15.4312293|47.0669209|mobile_phone|HandyMan|Graz|8020|Griesplatz|35|http://www.handyman-graz.at/||
4851605853|15.4442047|47.0685299|hairdresser|Zeitgeist|Graz|8010|Girardigasse|1|http://www.zeitgeist-graz.at/||
4857108307|15.4500181|47.0760977|bakery|Martin Auer|Graz|8010|Zinzendorfgasse|29|http://www.martinauer.at/filialen/||
4857116421|15.4180054|47.0998217|bakery|Banesa e titit|||||||
4857686779|15.4142119|47.0419709|windows|INTERNORM Fenstertechnik Saurer|Graz|8053|Kärntner Straße|201|http://www.fenstertechnik.at||+43 316 29 29 40
4857686797|15.4182359|47.0334022|curtain|Betten Reiter|Graz|8054|Weblinger Gürtel|25|https://www.bettenreiter.at/filiale/8054-graz/#store-name||+43 5 0810 777
4858278269|15.4103753|47.0800257|garden_centre|Green Living Lab||||||nana.poetsch@stadtlaborgraz.at|
4869184948|15.4072150|47.0771723|supermarket|Unimarkt|||||||
4873922499|15.4024353|47.0948831|bakery|Martin Auer|||||||
4875596755|15.4512800|47.0635389|antiques|BMA Baumarkt Antiqua|Graz|8010|Münzgrabenstraße|45|http://www.baumarkt-antiqua.at/||
4877878260|15.4875078|47.0429423|convenience|Billa stop & shop|||||||
4877895923|15.4871269|47.0436367|convenience|VIVA shop|Graz|8042|Sankt-Peter-Hauptstraße|228|||
4906708907|15.4859688|47.0450488|software solutions|Prime Software GmbH|Graz|8042|Sankt-Peter-Hauptstraße|208|http://www.prime-software.at/||+43 676 3105588
4906728950|15.4525177|47.0690269|software solutions|Prime Software Solutions|Graz|8010|Rechbauerstraße|31|http://www.prime-software.at/||+43 316 844888-0
4956430622|15.4259312|47.0516454|chemist|BIPA|Graz|8020|Kapellenstraße|4|||
4965730933|15.4403741|47.0625851|carpet|Reyhani GmbH|Graz|8010|Schönaugasse|49|http://www.reyhani.at/||+43 316 830772-0
5030208322|15.4311447|47.0639005|copyshop|Pokal|||||||
5075325490|15.4184553|47.0992030|radiotechnics|funkelektronik|||||https://www.funkelektronik.at||+43 (0) 720 270013
5103104704|15.4332845|47.0725460|interior_decoration|HERZLich Laden|Graz|8020|Mariahilferplatz|3|https://jaw.or.at/ueber-uns/standorte/einrichtung/s/herzlich/||+43 50 7900 7900
5104950282|15.4111480|47.0990714|electronics|SchiRie|Graz|8051|Exerzierplatzstraße|85|http://www.schirie.at/de/kontakt/||
5114886974|15.4400730|47.0702817|jewelry|Juwelier Gressl|Graz|8010|Stempfergasse|11|http://www.gressl.com||
5114886975|15.4400761|47.0704272|clothes|Mothwurf Shop|Graz|8010|Stempfergasse|10|http://www.mothwurf.com/store/shop-graz/||
5116596193|15.4340866|47.0658533|clothes|sommer.1916|Graz|8020|Grieskai|42|http://www.sir-hemden.at||+43 316 712 191
5128138321|15.4124279|47.0653341|craft|Boesner|||||https://www.boesner.at/niederlassungen/graz||
5128534644|15.4405784|47.0704512|clothes|Unterwäsche Herunter|Graz|8010|Stempfergasse|7|||
5130342722|15.4635867|47.0354365|chemist|Bipa|Graz|8041|Liebenauer Hauptstraße|139|||
5131432623|15.4437789|47.0780645|florist|Blumen Geidorf|||||||
5147474662|15.4310014|47.0743839|deli|Talianu|||||||
5186551324|15.4324495|47.0737306|cheese|Der Käsegeneral|||||http://kaesegeneral.at/||
5199690631|15.4077730|47.0684152|supermarket|Spar|||||||
5214987523|15.4416738|47.0724405|ticket|Theaterkasse|Graz|8010|Hofgasse|11||tickets@ticketzentrum.at|
5230059423|15.4207850|47.0497207|supermarket|Penny Markt|Graz|8020|Kapellenstrasse 45||||
5230251921|15.4736857|47.0985605|supermarket|Penny Markt|Graz|8044|Mariatroster Str.|138c|||
5235065654|15.4393497|47.0380321|supermarket|Spar|Graz|8055|Puchstraße|164|https://www.spar.at/content/website_spar_at/de_AT/index/standorte.html||
5241409970|15.4154389|47.0472541|kiosk|Tabak Trafik|||||||
5255323344|15.4393860|47.0725547|jewelry|Hofring|||||||
5261780325|15.4485004|47.0535912|newsagent|Trafik Wieser||8010|||||
5303215307|15.4084177|47.0698332|supermarket|Halici|||||||
5308099163|15.4009726|47.0673823|beauty|Beauty-Institut Luxury|||||||
5308702228|15.4421317|47.0607198|yes|tim-Sevice-Center|Graz|8010|Steyrergasse|116||office@tim-graz.at|
5323476273|15.4213211|47.0472011|florist|Blumen Engele|Graz|8020|Alte Poststraße|340|||
5323476275|15.4264918|47.0602282|hairdresser|Sabine|Graz|8010|Lazarettgürtel|55|||
5323476276|15.4267444|47.0606502|coffee|Tchibo|Graz|8020|||||
5325871824|15.4393307|47.0381657|supermarket|Spar||8010|||||
5367911584|15.4480656|47.0722275|wine|Weinhandel Kohlbacher|Graz|8010|Leonhardstraße|3|http://www.weinhandel-kohlbacher.at/|office@weinhandel-kohlbacher.at|
5409413202|15.3960812|47.0383231|bakery|Martin Auer|||||||
5409413207|15.3959927|47.0386119|supermarket|Spar|||||||
5416612462|15.4336898|47.0638974|clothes|Loden Fürst|Graz|8020|Grieskai|58|http://lodenfuerst.at/kontakt||
5422925321|15.4421401|47.0660448|erotic|Lust Spiel||8010|||http://www.lust-spiel.at||+4369911733053
5428915377|15.4527452|47.0725237|beauty|time 4 beauty|Graz|8010|Leonhardstraße|34|||
5430297622|15.4758460|47.0991833|supermarket|Billa|||||http://www.billa.at||
5443188821|15.4305836|47.0635736|convenience|Easy Asia|Graz|8010|Albert-Schweitzer-Gasse|49|http://www.easyasia.at||+436646435888
5445338239|15.4719425|47.0567156|hairdresser|Hairdreams Center|Graz|8042|Sankt-Peter-Hauptstraße|30|http://www.hairdreamscenter.at/graz||+43 316 462820
5503873204|15.4373755|47.0708909|gift||||||||
5503873205|15.4374795|47.0709247|deli||||||||
5536615311|15.4395594|47.0671369|supermarket|das Dekagramm|Graz|8010|Joanneumring|16||deka@dasgramm.at|
5549683049|15.4259001|47.0710856|games|Spielewerk|Graz|8020|Annenstraße|35|http://www.spielewerk.at||
5584603284|15.4010046|47.0473261|travel_agency|Sailorama Segelreisen|Graz|8053|Grottenhofstraße|32|https://sailorama-segelreisen.at||+43 650 2033303
5681903028|15.4430857|47.0639000|lamps|Classic GmbH|Graz|8010|Conrad-von-Hötzendorf-Straße|5||cnk@aon.at|
5681941526|15.4405674|47.0701123|furniture|Konrad & Fink GmbH|Graz|8010|Herrengasse|13|http://www.konradundfink.at/||+43 316 81 98 07
5699875715|15.4473432|47.0659775|clothes|Manuel Essl Design|Graz|8010|Münzgrabenstraße|5||studio@manuelessldesign.com|
5699875717|15.4287742|47.0723530|leather|Stoichart Leder|Graz|8020|Volksgartenstraße|7|||
5702451548|15.4660549|47.0663515|musical_instrument|Atelier Messner|||||||
5713866806|15.4318200|47.0329412|supermarket|Spar|||||||
5723523644|15.4528161|47.0499504|car_repair|Reifen Weichberger|Graz|8010|Evangelimanngasse|3|https://www.weichberger.at/cms/graz-evangelimanngasse||+43 316 463130
5723523661|15.4520326|47.0501633|car_repair|Forstinger|Graz|8010|Conrad-von-Hötzendorf-Straße|145|https://www.forstinger.com/||
5723559080|15.4158890|47.0823708|tyres|Reifen Weichberger|Graz|8020|Bahnhofgürtel|7|https://www.weichberger.at/cms/graz-bahnhofguertel||
5736277366|15.4340222|47.0663221|computer|wirecube GmbH|Graz|8020|Brückenkopfgasse|1|https://www.wirecube.at/||+43 316 268334
5758320383|15.4355829|47.0869737|furniture|you style international|Graz|8010|||http://www.you-style.at/impressum/||
5776991668|15.4378819|47.0692562|shoes|Dance Store|Graz|8010|Landhausgasse|7|http://dancestore.at/||
5782044427|15.4023333|47.1094988|yes||Graz|8046|Andritzer Reichsstraße|172||office@mpv.at|
5787479637|15.4154273|47.0499333|yes|Weber Grillcenter|Graz|8053|Michael-Kienreich-Straße|1||office@grillcenter-graz.at|
5798445021|15.4009803|47.0691638|sports|Bogensport Kaufmann|||||http://www.bogensport-bogenbau.at/||
5812629890|15.3982931|47.1048915|yes|Geschenkeparadies|Graz||Wiener Straße|351||geschenkeparadies@inode.at|
5839720415|15.4650441|47.0648815|furniture|Der Einrichter|Graz|8010|Plüddemanngasse|53|http://www.der-einrichter.at/kontakt/||
5839720416|15.4646680|47.0644638|furniture|EndlichGutSchlafen|Graz|8010|Plüddemanngasse|56|https://www.endlichgutschlafen.at/kontakt/||
5848250853|15.3944278|47.0471516|massage|Massage Ausbildungszentrum Bergler|Graz|8053|Grottenhofstraße|94a|https://www.bergler.at/de/impressum/||
5851177628|15.4097706|47.0702538|convenience|Blessed Favour Shop|||||||
5851177629|15.4086888|47.0703211|travel_agency|Worldtour Travel GmbH|Graz|8020|Eggenberger Allee|4|http://www.worldtour.at/||
5873403748|15.4013089|47.0688876|yes|kostnix-Laden Eggenlend|Graz|8020|Karl-Morre-Straße|42|||
5873432006|15.4306790|47.0648509|yes|R.U.S.Z. Graz|Graz|8020|Ägydigasse|15|||
5873456541|15.4360267|47.0494984|yes|ÖKO-Geschirrverleih Alles-Event|Graz|8020|Puchstraße|41|||
5905942464|15.4651556|47.0401253|florist|Blumen Edler|Graz|8041|Ostbahnstraße|3|||
5905942466|15.4648419|47.0403574|chemist|Bipa|Graz|8041|Ostbahnstraße|3|||
5905942467|15.4650479|47.0402987|stationery|Libro|Graz|8041|Ostbahnstraße|3|||
5907143758|15.4384303|47.0807239|bakery|Hubert Auer|Graz||Grabenstraße|17|||05 96 69-201
5927601453|15.4489300|47.0718479|gift|Schöne Dinge|Graz|8010|Maiffredygasse|14||schoene-dinge@aon.at|+43 316 772 896
5927601454|15.4400687|47.0725820|gift|TASH LIVING|Graz|8010|Hofgasse|7|https://www.tash-living.at/||+43 316 841180
5928457930|15.4640460|47.0797529|bakery|Kern|||||||
1000000005118517|15.4836840|47.0353499|mall|Center Ost|||||||
1000000005118560|15.4272038|47.0603884|mall|Citypark|Graz|8020|Lazarettgürtel|55|http://www.citypark.at/||
1000000024776165|15.4008457|47.1041142|car_repair|Forstinger|Graz|8051|Wiener Straße|339|https://www.forstinger.com/fachwerkstatt/filialfinder/||
1000000024816743|15.4141867|47.0325136|furniture|mömax|||||||
1000000024816746|15.4168876|47.0340760|mall|Shopping Center West|Graz|8054|Weblinger Gürtel|25|||
1000000024816747|15.4226693|47.0336411|furniture|Ikea|Graz|8054|Weblinger Gürtel|31|http://www.ikea.com/at/de/store/graz||
1000000024816754|15.4200786|47.0337311|doityourself|OBI|Graz|8054|Weblinger Gürtel|29|https://www.obi.at/baumarkt/graz-west/|markta009@obi.at|
1000000026397039|15.4655836|47.0628670|mall|DM Passage|Graz|8010|Plüddemanngasse|70-72|||
1000000068808615|15.4544503|47.0605429|supermarket|Spar|Graz|8010|Moserhofgasse|42|||
1000000068884670|15.4547039|47.0602883|hairdresser|Haarmode Silvia|||||||
1000000071972207|15.4591745|47.0612333|copyshop|Schriftenstudio|Graz|8010|Petersgasse|76|https://www.schriftenstudio.at/de/kontakt/||
1000000072036080|15.4558071|47.0605240|moped|Vespa Maitz|Graz|8010|Moserhofgasse|32|||
1000000075074585|15.4545493|47.0570145|garden_centre|Gärtnerei Elsnegg|||||||
1000000076778836|15.4341368|47.0466830|hardware|Odörfer|||||||
1000000082222023|15.4540784|47.0488270|supermarket|Hofer|Graz|8010|Conrad-von-Hötzendorf-Straße|161|||+43 57030 31058
1000000082222037|15.4556211|47.0411114|car|Ford Jagersberger|Graz|8041|Raiffeisenstraße|200|||
1000000082222038|15.4500807|47.0434677|supermarket|Spar|Graz|8041|Ziehrerstraße|11|||
1000000082223712|15.4654280|47.0414919|car|Porsche Liebenau||8041|Ostbahnstraße||||
1000000082223722|15.4662604|47.0399936|car|Porsche Liebenau|Graz|8041|Ferdinand-Porsche-Platz|1|http://www.porschegrazliebenau.at||
1000000082460722|15.4433580|47.0678121|pawnbroker|Dorotheum|Graz|8010|Jakominiplatz|7-13|https://www.dorotheum.com/ueber-uns/standorte/graz.html||
1000000082719478|15.4421393|47.0676194|bakery|Backwerk|||||||
1000000082754741|15.4492308|47.0698607|video|Filmzentrum Rechbauerkino|Graz|8010|Rechbauerstraße|6|http://www.filmzentrum.com/|filmzentrum@filmzentrum.com|
1000000082754801|15.4552440|47.0703273|convenience|Bioladen Farmers Ernte|Graz|8010|Sparbersbachgasse|71|http://www.farmersernte.at/||+43 316 359112
1000000082898786|15.4277813|47.0553480|tyres|Plankenauer|Graz|8020|Triester Straße|30|||
1000000083130459|15.4393792|47.0576726|supermarket|Merkur|Graz|8010|Schönaugürtel|26|||
1000000083130460|15.4404321|47.0581021|florist|Blumen Skofitsch|Graz|8010|Schönaugasse|84|||
1000000083347852|15.4125492|47.0584066|car|Denzel|||||||
1000000083464328|15.4513808|47.0628286|photo|Foto Köberl|Graz|8010|Münzgrabenstraße|53|www.foto-koeberl.at|office@foto-koeberl.at|
1000000083481245|15.4578739|47.0617964|florist|Gärtnerei Beinhardt|Graz|8010|Petersgasse|66|http://www.blumen-beinhardt.at/|info@blumen-beinhardt.at|
1000000083485980|15.4548237|47.0700781|supermarket|Billa|Graz|8010|Sparbersbachgasse|67a|http://www.billa.at||
1000000083714689|15.4315776|47.0450667|supermarket|Lidl|Graz|8020|Lauzilgasse|27|||+43316 262396
1000000083714703|15.4207242|47.0497506|supermarket|Penny|Graz|8020|Kapellenstraße|45|||
1000000084141185|15.4320547|47.0756253|chemist|dm|Graz|8020|Lendplatz|40|||
1000000084141210|15.4318699|47.0761232|supermarket|Hofer|Graz|8020|Lendkai|59|https://www.hofer.at||
1000000084186854|15.4280730|47.0866824|supermarket|Spar|Graz|8010|Fischergasse|20|||
1000000084573722|15.4622835|47.0774670|supermarket|Spar|Graz|8010|Elisabethstraße|80|||
1000000084573786|15.4686263|47.0789032|hairdresser|Schnittfritz|Graz|8010|Riesstraße|26|||
1000000084584348|15.4946978|47.0774200|supermarket|Billa|Graz|8047|Ragnitzstraße|149|https://www.billa.at||+43 316 337820
1000000084584398|15.4908439|47.0772113|supermarket|Hofer|Graz|8047|Ragnitzstraße|154|https://www.hofer.at||+43 57030 31011
1000000084584414|15.4627499|47.0341208|supermarket|Lidl|Graz|8041|Liebenauer Hauptstraße|164|||
1000000084584427|15.4965830|47.0770278|mall||Graz|8047|Ragnitzstraße|177|||
1000000085511123|15.4670245|47.0789559|florist|Blumen St. Leonhard|Graz|8010|Riesstraße|12|http://www.blumen-provasnek.at||+43 316 323094
1000000085511134|15.4639363|47.0782221|florist|Blumen Rauch|Graz|8010|Leonhardplatz|1|||
1000000085580287|15.4446995|47.0335382|car_repair|A.T.U|Graz|8055|Puntigamer Straße|123|||
1000000085580293|15.4362392|47.0224646|clothes|Michael & Julia|Graz||Triester Straße|430|||
1000000085580298|15.4575466|47.0405672|garden_centre|Gartenzentrum Edler|Graz|8041|Raiffeisenstraße|201|||
1000000085580302|15.4516943|47.0366905|car_repair|Zach|Graz|8041|Puntigamer Straße|70|||
1000000085580306|15.4415667|47.0331296|supermarket|Lidl|Graz|8055|Puchstraße|199|||
1000000085580326|15.4379931|47.0299477|supermarket|Hofer|Graz|8055|Gmeinstraße|4|https://www.hofer.at/filialen/de-at||
1000000085580346|15.4447063|47.0344252|car|Autozentrum Puntigamer Straße|Graz|8055|Puntigamer Straße|124|||
1000000085580349|15.4593526|47.0403414|car_repair|Boxenstop|Graz|8041|Liebenauer Hauptstraße|79|||
1000000085580369|15.4343707|47.0282927|mall|Zentrum Puntigam|Graz|8055|Triester Straße|371|||
1000000085666832|15.4415279|47.0557245|supermarket|Hofer|Graz|8010|Schönaugasse|121|||
1000000085666865|15.4386570|47.0627769|car|Vogl + Co|Graz|8010|Pestalozzistraße|33|||+43 316 8080-0
1000000085715468|15.4342530|47.0572030|furniture|Möbelix|Graz|8020|Karlauergürtel|26|||
1000000085715479|15.4115108|47.0548654|supermarket|Billa|Graz|8053|Peter-Rosegger-Straße|30|||
1000000085715482|15.4305773|47.0591470|bakery|Bäckerei Strohmayer|Graz|8020|Karlauplatz|10|||
1000000085715496|15.4174233|47.0558065|car|Citroën E. Fior|Graz|8020|Kärntner Straße|69|||
1000000085715507|15.3955927|47.0476976|supermarket|Spar|Graz|8052|Straßganger Straße|229|https://www.spar.at/standorte/spar-graz-8052-strassgangerstrasse-229||
1000000085715514|15.4150251|47.0547509|no|Kristal & Seibt Engineers|Graz|8053|Harter Straße|4|||
1000000085715540|15.3945254|47.0509723|chemist|dm|Graz|8052|Straßganger Straße|198|||
1000000085715560|15.4331602|47.0568642|furniture|XXXLutz|Graz|8020|Karlauergürtel|24|||
1000000085796157|15.3986973|47.0297200|department_store|Metro|Graz|8054|Weblinger Straße|41|||
1000000085899383|15.4620078|47.0645738|supermarket|Lidl|Graz|8010|Koßgasse|10|||
1000000085917922|15.4501437|47.0671914|fairtrade||Graz|8010|Mandellstraße|24|||
1000000086166128|15.4541054|47.0731788|yes||Graz|8010|Merangasse|32|||
1000000087261862|15.4512543|47.0693023|kiosk|Trafikplus|||||||
1000000087428117|15.4484770|47.0704097|massage|APT am Stadtpark|Graz|8010|Rechbauerstraße|3|http://www.apt-gruppe.at/apt/apt-am-stadtpark/|stadtpark@apt-gruppe.at|
1000000087742230|15.4239824|47.1099299|supermarket|Hofer|Graz|8045|Stattegger Straße|22|||
1000000087936622|15.4504691|47.0543758|doityourself|OBI|Graz|8010|Conrad-von-Hötzendorf-Straße|103a|http://www.obi.at||+43316 461562
1000000087936628|15.4486047|47.0559447|yes||Graz|8010|Fröhlichgasse|45|||
1000000087936640|15.4459270|47.0553391|hardware|Polland Graz|Graz|8010|Fröhlichgasse|58|http://polland.at/||
1000000087971500|15.4453007|47.0659462|safety_equipment|Gapp|Graz|8010|Grazbachgasse|17||sichtech@gapp.at|
1000000088015872|15.4466335|47.0662760|bakery|Binder|Graz|8010|Dietrichsteinplatz|13a|||
1000000088048195|15.4310040|47.0747863|butcher|Freitag|||||||
1000000088048232|15.4303251|47.0763576|car_repair|Reifen Dworschak|Graz|8020|Keplerstraße|15|||
1000000088048297|15.4302673|47.0745341|newsagent||||||||
1000000088048454|15.4315114|47.0751410|gift|Intryk|Graz|8020|Lendplatz|41|www.intryk.com||
1000000088048465|15.4311474|47.0746755|butcher|Leitner|Graz|8020|Lendplatz||||
1000000088048507|15.4309593|47.0753863|books|Libro|Graz|8020|Lendplatz|39|https://www.libro.at/||
1000000088380014|15.4002529|47.0277136|supermarket|Hofer|Graz|8054|Weiberfelderweg|1|||
1000000088380017|15.4026514|47.0694593|supermarket|Merkur Markt|Graz|8020|Gaswerkstraße|2|||
1000000088380042|15.4007200|47.0271947|supermarket|Billa|Graz|8054|Kärntner Straße|364|||
1000000088387544|15.4442333|47.0675594|mall|Steirerhof|Graz|8010|Jakominiplatz|12|||
1000000089059443|15.4439080|47.0653695|vacant||Graz|8010|Grazbachgasse|35|||
1000000089166068|15.4265136|47.0750895|windows|Internorm|||||||
1000000089175039|15.4360973|47.0708003|confectionery|Linzbichler|Graz|8010|Franziskanerplatz|16|www.linzbichler-schoko.at||+43 316 84 83 46
1000000089567068|15.4170643|47.1005892|supermarket|Spar|Graz|8045|Papierfabrikgasse|1|||
1000000089573760|15.4511217|47.0626631|hairdresser|Friseur Ruck|Graz|8010|Münzgrabenstraße|52|||
1000000089799917|15.4567376|47.0624710|antiques|1. Grazer Trödlermarkt|Graz|8010|Petersgasse|48a|http://www.franz-reinbacher.at/|office@franz-reinbacher.at|
1000000089882235|15.4736805|47.0984962|supermarket|Penny Markt|Graz|8044|Mariatroster Straße|138c|||
1000000089882265|15.4601373|47.0922256|supermarket|Billa|Graz|8043|Mariatroster Straße|49|||
1000000089882274|15.4814308|47.1016288|supermarket|Spar|Graz|8044|Mariatroster Straße|164d|||
1000000090439160|15.4309812|47.0708516|shoes|Deichmann|Graz|8020|Vorbeckgasse|1|||
1000000090576944|15.4134965|47.0654942|doityourself|Baustoffe Kormann|Graz|8020|Alte Poststraße|171|||
1000000090664639|15.4658605|47.0286182|supermarket|Hofer|Graz|8041|Liebenauer Hauptstraße|224|||
1000000090664662|15.4723459|47.0180255|vacant||Graz|8041|Liebenauer Hauptstraße|322|||
1000000092032447|15.4360593|47.0707117|jewelry|Uhren|||||||
1000000093471195|15.4190920|47.0721233|mall|Annenpassage|Graz|8020|Bahnhofgürtel|89|||
1000000093600182|15.4497819|47.0446599|hairdresser|Koller|Graz|8041|Eduard-Keil-Gasse|27a|||+43 316 424235
1000000093768517|15.4445331|47.0542973|vacant||Graz|8010|Fröhlichgasse|71|||
1000000093768674|15.4429408|47.0547434|supermarket|Billa|Graz|8010|Schönaugasse|139-141|||
1000000093785822|15.4015942|47.0696799|hairdresser|Elhaario|Graz|8020|Karl-Morre-Straße|34|||
1000000094884451|15.4046304|47.0706704|supermarket|Billa|Graz|8020|Eggenberger Allee|26a|||
1000000095385933|15.4521689|47.0600806|weapons|Siegert GmbH & Co KG|Graz|8010|Münzgrabenstraße|81|http://www.siegert.at||+43 316 8481840
1000000095541663|15.4495864|47.0539589|erotic|Orion|Graz|8010|Conrad-von-Hötzendorf-Straße|103|||
1000000095660050|15.4543816|47.0730178|yes||Graz|8010|Merangasse|36|||
1000000095941366|15.4142550|47.0664061|florist|Blumenpyramiden Baumgartner|||||||
1000000095944483|15.4091388|47.0821778|car|Wittwar Gebrauchtwagen|Graz|8020|Waagner-Biro-Straße|131||info.graz@pappas.at|
1000000095953661|15.4574387|47.0429141|car|Gady|Graz|8041|Liebenauer Hauptstraße|64|||
1000000095953734|15.4570217|47.0434757|car|Gady|Graz|8041|Liebenauer Hauptstraße|60|||
1000000095953920|15.4578711|47.0420688|car|Autohaus Trummer Rupert|Graz|8041|Liebenauer Hauptstraße|76|||
1000000095953921|15.4566020|47.0455775|butcher||Graz|8041|Liebenauer Hauptstraße|20a|||
1000000096214566|15.4059922|47.0957205|mall|Interspar Wienerstraße|Graz|8051|Wiener Straße|286|||
1000000096247943|15.4343156|47.0476342|supermarket|Billa|Graz|8020|Puchstraße|56|||
1000000096585571|15.4545751|47.0732215|yes||Graz|8010|Merangasse|35|||
1000000096585574|15.4549157|47.0729986|yes||Graz|8010|Merangasse|39|||
1000000096585577|15.4547602|47.0731000|yes||Graz|8010|Merangasse|37|||
1000000096586464|15.4550445|47.0729094|yes||Graz|8010|Merangasse|41|||
1000000096586467|15.4551646|47.0728319|yes||Graz|8010|Merangasse|43|||
1000000096700819|15.4678086|47.0618448|supermarket|Spar|Graz|8010|Plüddemanngasse|85|||
1000000097546024|15.4823138|47.0404911|garden_centre|Bellaflora|Graz|8042|Styriastraße|23|||
1000000097546028|15.4837134|47.0426799|supermarket|Hofer|Graz|8042|Styriastraße|14|https://www.hofer.at/||
1000000097935285|15.4505319|47.0801476|bakery|Martin Auer|||||||
1000000098046088|15.4567225|47.0631768|funeral_directors|Bestattung Pius|Graz|8010|Petersgasse|49|||
1000000098046104|15.4619717|47.0653007|yes|Seitner & Bittmann|Graz|8010|Koßgasse|21|http://www.seitner-bittmann.at||+43316 82 35 62
1000000098320712|15.4421761|47.0793022|newsagent||||||||
1000000098722726|15.4363060|47.0788311|hats|Josef Kepka|Graz|8010|Wickenburggasse|20|||
1000000098990354|15.4414144|47.0675433|jewelry|riegler|||||||
1000000103542713|15.4576717|47.0713092|yes||Graz|8010|Merangasse|65|||
